,Drug_ID,Drug,Y,CanonSmiles,Molecule,StandSmiles
4369,TOX6697,CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC,0.0,CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e516270>,CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC
4370,TOX6698,C1CN(SSN2CCOCC2)CCO1,0.0,C1CN(SSN2CCOCC2)CCO1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5162d0>,C1CN(SSN2CCOCC2)CCO1
4371,TOX25328,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,0.0,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e516330>,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1
4372,TOX5926,CC(=O)C=Cc1ccc2c(c1)OCO2,0.0,CC(=O)C=Cc1ccc2c(c1)OCO2,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e516390>,CC(=O)C=Cc1ccc2c(c1)OCO2
4373,TOX5925,CC(=O)OCc1ccc2c(c1)OCO2,0.0,CC(=O)OCc1ccc2c(c1)OCO2,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5163f0>,CC(=O)OCc1ccc2c(c1)OCO2
4374,TOX5922,CC1CCC2CC1C2(C)C,0.0,CC1CCC2CC1C2(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e516450>,CC1CCC2CC1C2(C)C
4375,TOX25322,CCNCC(O)c1cccc(O)c1,0.0,CCNCC(O)c1cccc(O)c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5164b0>,CCNCC(O)c1cccc(O)c1
4376,TOX6961,Cc1ccc(O)c([N+](=O)[O-])c1,0.0,Cc1ccc(O)c([N+](=O)[O-])c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e516510>,Cc1ccc(O)c([N+](=O)[O-])c1
4377,TOX25321,CC(CNC1CCCCC1)OC(=O)c1ccccc1,0.0,CC(CNC1CCCCC1)OC(=O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e516570>,CC(CNC1CCCCC1)OC(=O)c1ccccc1
4378,TOX25775,Cc1cc(C)c(NC(=O)C[C@H](CC(=O)[O-])c2cccc3ccccc23)c(C(=O)N2CCC3(CCCC3)CC2)c1,0.0,Cc1cc(C)c(NC(=O)C[C@H](CC(=O)[O-])c2cccc3ccccc23)c(C(=O)N2CCC3(CCCC3)CC2)c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5165d0>,Cc1cc(C)c(NC(=O)C[C@H](CC(=O)O)c2cccc3ccccc23)c(C(=O)N2CCC3(CCCC3)CC2)c1
4379,TOX22440,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,0.0,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e516630>,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F
4380,TOX26348,N[C@@H](COP(=O)(O)O)C(=O)O,0.0,N[C@@H](COP(=O)(O)O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e516690>,NC(COP(=O)(O)O)C(=O)O
4381,TOX11591,COCC(=O)O,0.0,COCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5166f0>,COCC(=O)O
4382,TOX26839,CC(C)c1ncc([N+](=O)[O-])n1C,0.0,CC(C)c1ncc([N+](=O)[O-])n1C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e516750>,CC(C)c1ncc([N+](=O)[O-])n1C
4383,TOX26832,CBr.CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,0.0,CBr.CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5167b0>,CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1
4384,TOX26341,CN/C(=N\C#N)NCCSCc1csc(N=C(N)N)n1,0.0,CN/C(=N\C#N)NCCSCc1csc(N=C(N)N)n1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e516810>,CN=C(NC#N)NCCSCc1csc(=NC(=N)N)[nH]1
4385,TOX26830,ClCc1ccccc1.O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,0.0,ClCc1ccccc1.O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e516870>,O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46
4386,TOX6560,O=C(O)c1cc2ccccc2cc1O,0.0,O=C(O)c1cc2ccccc2cc1O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5168d0>,O=C(O)c1cc2ccccc2cc1O
4387,TOX26836,CNC(C)C(O)c1ccc(O)cc1,0.0,CNC(C)C(O)c1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e516930>,CNC(C)C(O)c1ccc(O)cc1
4388,TOX26345,NC(=O)CC[C@@H](N)C(=O)O,0.0,NC(=O)CC[C@@H](N)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e516990>,NC(=O)CCC(N)C(=O)O
4389,TOX26834,CCCCCCCCCCCCCC[n+]1ccc(C)cc1,0.0,CCCCCCCCCCCCCC[n+]1ccc(C)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5169f0>,CCCCCCCCCCCCCC[n+]1ccc(C)cc1
4390,TOX1346,NNC(N)=S,0.0,NNC(N)=S,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e516a50>,NNC(N)=S
4391,TOX24884,C=CC(=O)OCC1CCCO1,0.0,C=CC(=O)OCC1CCCO1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e516ab0>,C=CC(=O)OCC1CCCO1
4392,TOX24887,O=C(N=NC(=O)OCc1ccccc1)OCc1ccccc1,0.0,O=C(N=NC(=O)OCc1ccccc1)OCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e516b10>,O=C(N=NC(=O)OCc1ccccc1)OCc1ccccc1
4393,TOX24886,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,0.0,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e516b70>,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21
4395,TOX24880,CCCOCCOCCOCCO,0.0,CCCOCCOCCOCCO,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e516c30>,CCCOCCOCCOCCO
4396,TOX24883,CCCCS(=O)(=O)Cl,0.0,CCCCS(=O)(=O)Cl,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e516c90>,CCCCS(=O)(=O)Cl
4397,TOX24882,C=C(C)C(=O)OCCOCCOC(=O)C(=C)C,0.0,C=C(C)C(=O)OCCOCCOC(=O)C(=C)C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e516cf0>,C=C(C)C(=O)OCCOCCOC(=O)C(=C)C
4398,TOX9110,CCC(C)(O)CCCC(C)C,0.0,CCC(C)(O)CCCC(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e516d50>,CCC(C)(O)CCCC(C)C
4399,TOX9117,c1ccc(-c2cccc(-c3ccccc3)c2)cc1,0.0,c1ccc(-c2cccc(-c3ccccc3)c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e516db0>,c1ccc(-c2cccc(-c3ccccc3)c2)cc1
4400,TOX4193,Cc1cc(Cl)ccc1OCCCC(=O)O,0.0,Cc1cc(Cl)ccc1OCCCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e516e10>,Cc1cc(Cl)ccc1OCCCC(=O)O
4401,TOX4194,Cc1cc(Cl)ccc1OC(C)C(=O)O,0.0,Cc1cc(Cl)ccc1OC(C)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e516e70>,Cc1cc(Cl)ccc1OC(C)C(=O)O
4402,TOX4195,Cc1cc(Cl)ccc1OCC(=O)O,0.0,Cc1cc(Cl)ccc1OCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e516ed0>,Cc1cc(Cl)ccc1OCC(=O)O
4403,TOX4196,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,0.0,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e516f30>,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1
4404,TOX1123,CCC1(c2ccccc2)C(=O)N=C([O-])NC1=O,0.0,CCC1(c2ccccc2)C(=O)N=C([O-])NC1=O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e516f90>,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O
4405,TOX1120,S=C=NCCc1ccccc1,0.0,S=C=NCCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e517030>,S=C=NCCc1ccccc1
4406,TOX1126,c1ccc2c(c1)Nc1ccccc1S2,0.0,c1ccc2c(c1)Nc1ccccc1S2,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e517090>,c1ccc2c(c1)Nc1ccccc1S2
4407,TOX1124,Oc1ccccc1,0.0,Oc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5170f0>,Oc1ccccc1
4408,TOX1125,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,0.0,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e517150>,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21
4409,TOX7188,CC(=O)OC(C)OC(C)=O,0.0,CC(=O)OC(C)OC(C)=O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5171b0>,CC(=O)OC(C)OC(C)=O
4410,TOX13539,C/C=C1\C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0.0,C/C=C1\C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e517210>,CC=C1C(=O)C[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
4411,TOX13538,C/C=C1/C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0.0,C/C=C1/C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e517270>,CC=C1C(=O)C[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
4412,TOX7181,CC(C)Cc1ccccc1,0.0,CC(C)Cc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5172d0>,CC(C)Cc1ccccc1
4413,TOX7186,CCOC(=O)Cl,0.0,CCOC(=O)Cl,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e517330>,CCOC(=O)Cl
4415,TOX3878,c1ccc2cc3ccccc3cc2c1,0.0,c1ccc2cc3ccccc3cc2c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5173f0>,c1ccc2cc3ccccc3cc2c1
4416,TOX24267,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,0.0,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e517450>,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2cc(OC)c(OC)cc2CC1C(=O)O
4417,TOX24266,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,0.0,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5174b0>,CNCC[C@@H](Oc1ccccc1C)c1ccccc1
4418,TOX24268,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0.0,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e517510>,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
4419,TOX3870,Nc1ccncc1,0.0,Nc1ccncc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e517570>,Nc1ccncc1
4420,TOX3875,NS(=O)(=O)[O-],0.0,NS(=O)(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5175d0>,NS(=O)(=O)O
4421,TOX2692,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,0.0,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e517630>,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2
4422,TOX303,C[N+](C)(C)CCCl,0.0,C[N+](C)(C)CCCl,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e517690>,C[N+](C)(C)CCCl
4423,TOX28168,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.0,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5176f0>,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1
4424,TOX28162,CCC(C)(C)C1CCC(OC)CC1,0.0,CCC(C)(C)C1CCC(OC)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e517750>,CCC(C)(C)C1CCC(OC)CC1
4425,TOX28163,Cc1ccc(S)cc1,0.0,Cc1ccc(S)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5177b0>,Cc1ccc(S)cc1
4426,TOX28160,O=C(O)Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1,0.0,O=C(O)Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e517810>,O=C(O)Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1
4427,TOX28166,CCc1cc(Cc2cc(CC)c(N)c(CC)c2)cc(CC)c1N,0.0,CCc1cc(Cc2cc(CC)c(N)c(CC)c2)cc(CC)c1N,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e517870>,CCc1cc(Cc2cc(CC)c(N)c(CC)c2)cc(CC)c1N
4428,TOX28167,CCCCc1ccc(Cl)cc1,0.0,CCCCc1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5178d0>,CCCCc1ccc(Cl)cc1
4429,TOX28165,COC(=O)[C@]1(C)CCC[C@]2(C)[C@H]3CCC(C(C)C)=CC3=CC[C@@H]12,0.0,COC(=O)[C@]1(C)CCC[C@@]2(C)[C@H]1CC=C1C=C(C(C)C)CC[C@@H]12,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e517930>,COC(=O)[C@]1(C)CCC[C@@]2(C)[C@H]1CC=C1C=C(C(C)C)CC[C@@H]12
4430,TOX6366,ClC(Cl)(Cl)c1ccc(C(Cl)(Cl)Cl)cc1,0.0,ClC(Cl)(Cl)c1ccc(C(Cl)(Cl)Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e517990>,ClC(Cl)(Cl)c1ccc(C(Cl)(Cl)Cl)cc1
4431,TOX5310,CCNS(=O)(=O)c1ccc(C)cc1,0.0,CCNS(=O)(=O)c1ccc(C)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5179f0>,CCNS(=O)(=O)c1ccc(C)cc1
4432,TOX5312,CCN1CCOCC1,0.0,CCN1CCOCC1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e517a50>,CCN1CCOCC1
4433,TOX2474,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,1.0,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e517ab0>,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C)C(C(=O)CO)CC[C@@H]12
4434,TOX2479,CCc1ccccc1O,0.0,CCc1ccccc1O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e517b10>,CCc1ccccc1O
4435,TOX5318,C=CC(=O)CC,0.0,C=CC(=O)CC,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e517b70>,C=CC(=O)CC
4436,TOX12667,CC(C)[C@H](C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,0.0,CC(C)[C@H](C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e517bd0>,CC(C)C(C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1
4437,TOX12005,CC1=C(/C=C/C(C)=C/C=C\C(C)=C\C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1,0.0,CC1=C(/C=C/C(C)=C/C=C\C(C)=C\C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e517c30>,CC1=C(/C=C/C(C)=C/C=C\C(C)=C\C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1
4439,TOX29340,CCN1C=CN(C)C1C,0.0,CCN1C=CN(C)C1C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e517cf0>,CCN1C=CN(C)C1C
4440,TOX26137,Cc1c(C)n(Cc2ccccc2)c2ccc(C(=O)OCCN(C)C)cc12,0.0,Cc1c(C)n(Cc2ccccc2)c2ccc(C(=O)OCCN(C)C)cc12,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e517d50>,Cc1c(C)n(Cc2ccccc2)c2ccc(C(=O)OCCN(C)C)cc12
4441,TOX26640,C[C@@H](CSC(=O)c1ccccc1)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)O,0.0,C[C@@H](CSC(=O)c1ccccc1)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e517db0>,CC(CSC(=O)c1ccccc1)C(=O)N1C[C@@H](Sc2ccccc2)CC1C(=O)O
4442,TOX26643,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=CCS[C@H]12)c1csc(N)n1,0.0,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=CCS[C@H]12)c1csc(N)n1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e517e10>,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1
4443,TOX26134,CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1,0.0,CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e517e70>,CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1
4444,TOX26138,CCC1(c2ccccc2)C(=O)NC(=O)N(C(=O)c2ccccc2)C1=O,0.0,CCC1(c2ccccc2)C(=O)NC(=O)N(C(=O)c2ccccc2)C1=O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e517ed0>,CCC1(c2ccccc2)C(=O)NC(=O)N(C(=O)c2ccccc2)C1=O
4445,TOX4209,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,0.0,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e517f30>,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br
4446,TOX4200,Cc1cccc(O)c1,0.0,Cc1cccc(O)c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e517f90>,Cc1cccc(O)c1
4447,TOX4206,CCSC(=O)N1CCCCCC1,0.0,CCSC(=O)N1CCCCCC1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e518030>,CCSC(=O)N1CCCCCC1
4448,TOX27614,CC(C)=CCC/C(C)=C/COC=O,0.0,CC(C)=CCC/C(C)=C/COC=O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e518090>,CC(C)=CCC/C(C)=C/COC=O
4449,TOX27347,CCN(CC)CCNc1ccc(CNC=O)c2sc3ccc(OC)cc3c(=O)c12,0.0,CCN(CC)CCNc1ccc(CNC=O)c2sc3ccc(OC)cc3c(=O)c12,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5180f0>,CCN(CC)CCNc1ccc(CNC=O)c2sc3ccc(OC)cc3c(=O)c12
4450,TOX27346,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC1CC2CCC(C1)N2c1ncccn1,0.0,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC1CC2CCC(C1)N2c1ncccn1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e518150>,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC1CC2CCC(C1)N2c1ncccn1
4451,TOX24598,CC(C)(CO)C(O)C(=O)NCCCO,0.0,CC(C)(CO)C(O)C(=O)NCCCO,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5181b0>,CC(C)(CO)C(O)C(=O)NCCCO
4452,TOX7407,CCOP(=O)(Cl)Cl,0.0,CCOP(=O)(Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e518210>,CCOP(=O)(Cl)Cl
4454,TOX7402,COC(=O)c1cccc(C(=O)OC)c1,0.0,COC(=O)c1cccc(C(=O)OC)c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5182d0>,COC(=O)c1cccc(C(=O)OC)c1
4455,TOX7400,COC(C)(OC)OC,0.0,COC(C)(OC)OC,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e518330>,COC(C)(OC)OC
4456,TOX26212,CC(C)CCC[C@@H](C)[C@H]1CC(=O)C2=C3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,0.0,CC(C)CCC[C@@H](C)[C@H]1CC(=O)C2=C3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e518390>,CC(C)CCC[C@@H](C)[C@H]1CC(=O)C2=C3CC[C@H]4C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C
4457,TOX11294,CCOCC(=O)O,0.0,CCOCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5183f0>,CCOCC(=O)O
4458,TOX11290,CC(=O)C1(C)CC2=C(CCCC2(C)C)CC1C,0.0,CC(=O)C1(C)CC2=C(CCCC2(C)C)CC1C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e518450>,CC(=O)C1(C)CC2=C(CCCC2(C)C)CC1C
4459,TOX26740,O=C1OC(OC(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)c2ccccc21,0.0,O=C1OC(OC(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5184b0>,O=C1OC(OC(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)c2ccccc21
4460,TOX27517,CCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCC,0.0,CCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCC,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e518510>,CCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCC
4461,TOX27510,CCCC(=O)OCc1ccccc1,0.0,CCCC(=O)OCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e518570>,CCCC(=O)OCc1ccccc1
4462,TOX27511,CCCCCCCCCCCCCCCC(=O)OCC,0.0,CCCCCCCCCCCCCCCC(=O)OCC,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5185d0>,CCCCCCCCCCCCCCCC(=O)OCC
4463,TOX27518,c1ccc([C@H]2CN3CCSC3=N2)cc1,0.0,c1ccc([C@H]2CN3CCSC3=N2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e518630>,c1ccc([C@H]2CN3CCSC3=N2)cc1
4464,TOX27519,CCCCCCOC(=O)C(C)C,1.0,CCCCCCOC(=O)C(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e518690>,CCCCCCOC(=O)C(C)C
4465,TOX5557,COC(C)(C)CC(C)=O,0.0,COC(C)(C)CC(C)=O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5186f0>,COC(C)(C)CC(C)=O
4466,TOX8033,CC(C)CCCCCCOC(=O)c1ccc(C(=O)OCCCCCCC(C)C)c(C(=O)OCCCCCCC(C)C)c1,0.0,CC(C)CCCCCCOC(=O)c1ccc(C(=O)OCCCCCCC(C)C)c(C(=O)OCCCCCCC(C)C)c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e518750>,CC(C)CCCCCCOC(=O)c1ccc(C(=O)OCCCCCCC(C)C)c(C(=O)OCCCCCCC(C)C)c1
4467,TOX5551,COc1ccccc1/C=C/C=O,0.0,COc1ccccc1/C=C/C=O,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5187b0>,COc1ccccc1/C=C/C=O
4468,TOX8030,CC1(C)CC(OC(=O)CCCCCCCCC(=O)OC2CC(C)(C)NC(C)(C)C2)CC(C)(C)N1,0.0,CC1(C)CC(OC(=O)CCCCCCCCC(=O)OC2CC(C)(C)NC(C)(C)C2)CC(C)(C)N1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e518810>,CC1(C)CC(OC(=O)CCCCCCCCC(=O)OC2CC(C)(C)NC(C)(C)C2)CC(C)(C)N1
4469,TOX5558,COc1ccc(C(=O)Nc2ccccc2)cc1[N+](=O)[O-],0.0,COc1ccc(C(=O)Nc2ccccc2)cc1[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x7fcf9e518870>,COc1ccc(C(=O)Nc2ccccc2)cc1[N+](=O)[O-]
4470,TOX21646,CC1=NN(c2cc(S(=O)(=O)[O-])ccc2Cl)C(=O)C1/N=N/c1ccccc1,0.0,CC1=NN(c2cc(S(=O)(=O)[O-])ccc2Cl)C(=O)C1/N=N/c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e5188d0>,Cc1[nH]n(-c2cc(S(=O)(=O)O)ccc2Cl)c(=O)c1N=Nc1ccccc1
4471,TOX21641,Cc1ccc(C)c(S(=O)(=O)O)c1,0.0,Cc1ccc(C)c(S(=O)(=O)O)c1,<rdkit.Chem.rdchem.Mol object at 0x7fcf9e518930>,Cc1ccc(C)c(S(=O)(=O)O)c1
